,auc,prec,rec,fscore,gmean
3,0.9755434782608695,0.0,0.0,0.0,0.0
5,0.9755434782608695,0.2,0.09090909090909091,0.12500000000000003,0.2998221921015639
7,0.9755434782608695,0.0,0.0,0.0,0.0
9,0.9755434782608695,0.0,0.0,0.0,0.0
11,0.9755434782608695,0.0,0.0,0.0,0.0
13,0.9755434782608695,0.0,0.0,0.0,0.0
15,0.9755434782608695,0.0,0.0,0.0,0.0
17,0.9755434782608695,0.0,0.0,0.0,0.0
19,0.9755434782608695,0.0,0.0,0.0,0.0
21,0.9755434782608695,0.0,0.0,0.0,0.0
